filename,label,npy_path
e01368,-1,./processed_spectrograms\e01368.npy
e01369,-1,./processed_spectrograms\e01369.npy
e01370,-1,./processed_spectrograms\e01370.npy
e01371,-1,./processed_spectrograms\e01371.npy
e01372,-1,./processed_spectrograms\e01372.npy
e01373,-1,./processed_spectrograms\e01373.npy
e01374,1,./processed_spectrograms\e01374.npy
e01375,1,./processed_spectrograms\e01375.npy
e01376,1,./processed_spectrograms\e01376.npy
e01377,-1,./processed_spectrograms\e01377.npy
e01378,-1,./processed_spectrograms\e01378.npy
e01379,-1,./processed_spectrograms\e01379.npy
e01380,-1,./processed_spectrograms\e01380.npy
e01381,-1,./processed_spectrograms\e01381.npy
e01382,1,./processed_spectrograms\e01382.npy
e01383,1,./processed_spectrograms\e01383.npy
e01384,-1,./processed_spectrograms\e01384.npy
e01385,-1,./processed_spectrograms\e01385.npy
e01386,-1,./processed_spectrograms\e01386.npy
e01387,-1,./processed_spectrograms\e01387.npy
e01388,-1,./processed_spectrograms\e01388.npy
e01389,-1,./processed_spectrograms\e01389.npy
e01390,-1,./processed_spectrograms\e01390.npy
e01391,-1,./processed_spectrograms\e01391.npy
e01392,-1,./processed_spectrograms\e01392.npy
e01393,-1,./processed_spectrograms\e01393.npy
e01394,-1,./processed_spectrograms\e01394.npy
e01395,-1,./processed_spectrograms\e01395.npy
e01396,-1,./processed_spectrograms\e01396.npy
e01397,-1,./processed_spectrograms\e01397.npy
e01398,-1,./processed_spectrograms\e01398.npy
e01399,1,./processed_spectrograms\e01399.npy
e01400,-1,./processed_spectrograms\e01400.npy
e01401,-1,./processed_spectrograms\e01401.npy
e01402,-1,./processed_spectrograms\e01402.npy
e01403,-1,./processed_spectrograms\e01403.npy
e01404,-1,./processed_spectrograms\e01404.npy
e01405,-1,./processed_spectrograms\e01405.npy
e01406,-1,./processed_spectrograms\e01406.npy
e01407,-1,./processed_spectrograms\e01407.npy
e01408,-1,./processed_spectrograms\e01408.npy
e01409,-1,./processed_spectrograms\e01409.npy
e01410,-1,./processed_spectrograms\e01410.npy
e01411,-1,./processed_spectrograms\e01411.npy
e01412,-1,./processed_spectrograms\e01412.npy
e01413,-1,./processed_spectrograms\e01413.npy
e01414,-1,./processed_spectrograms\e01414.npy
e01415,-1,./processed_spectrograms\e01415.npy
e01416,-1,./processed_spectrograms\e01416.npy
e01417,-1,./processed_spectrograms\e01417.npy
e01418,-1,./processed_spectrograms\e01418.npy
e01419,-1,./processed_spectrograms\e01419.npy
e01420,-1,./processed_spectrograms\e01420.npy
e01421,1,./processed_spectrograms\e01421.npy
e01422,-1,./processed_spectrograms\e01422.npy
e01423,-1,./processed_spectrograms\e01423.npy
e01424,-1,./processed_spectrograms\e01424.npy
e01425,-1,./processed_spectrograms\e01425.npy
e01426,-1,./processed_spectrograms\e01426.npy
e01427,-1,./processed_spectrograms\e01427.npy
e01428,-1,./processed_spectrograms\e01428.npy
e01429,-1,./processed_spectrograms\e01429.npy
e01430,-1,./processed_spectrograms\e01430.npy
e01431,-1,./processed_spectrograms\e01431.npy
e01432,-1,./processed_spectrograms\e01432.npy
e01433,-1,./processed_spectrograms\e01433.npy
e01434,-1,./processed_spectrograms\e01434.npy
e01435,-1,./processed_spectrograms\e01435.npy
e01436,-1,./processed_spectrograms\e01436.npy
e01437,-1,./processed_spectrograms\e01437.npy
e01438,-1,./processed_spectrograms\e01438.npy
e01439,-1,./processed_spectrograms\e01439.npy
e01440,-1,./processed_spectrograms\e01440.npy
e01441,-1,./processed_spectrograms\e01441.npy
e01442,-1,./processed_spectrograms\e01442.npy
e01443,-1,./processed_spectrograms\e01443.npy
e01444,-1,./processed_spectrograms\e01444.npy
e01445,-1,./processed_spectrograms\e01445.npy
e01446,-1,./processed_spectrograms\e01446.npy
e01447,-1,./processed_spectrograms\e01447.npy
e01448,-1,./processed_spectrograms\e01448.npy
e01449,-1,./processed_spectrograms\e01449.npy
e01450,-1,./processed_spectrograms\e01450.npy
e01451,-1,./processed_spectrograms\e01451.npy
e01452,-1,./processed_spectrograms\e01452.npy
e01453,-1,./processed_spectrograms\e01453.npy
e01454,-1,./processed_spectrograms\e01454.npy
e01455,-1,./processed_spectrograms\e01455.npy
e01456,-1,./processed_spectrograms\e01456.npy
e01457,1,./processed_spectrograms\e01457.npy
e01458,-1,./processed_spectrograms\e01458.npy
e01459,-1,./processed_spectrograms\e01459.npy
e01460,-1,./processed_spectrograms\e01460.npy
e01461,1,./processed_spectrograms\e01461.npy
e01462,-1,./processed_spectrograms\e01462.npy
e01463,-1,./processed_spectrograms\e01463.npy
e01464,-1,./processed_spectrograms\e01464.npy
e01465,-1,./processed_spectrograms\e01465.npy
e01466,-1,./processed_spectrograms\e01466.npy
e01467,-1,./processed_spectrograms\e01467.npy
e01468,-1,./processed_spectrograms\e01468.npy
e01469,-1,./processed_spectrograms\e01469.npy
e01470,-1,./processed_spectrograms\e01470.npy
e01471,-1,./processed_spectrograms\e01471.npy
e01472,-1,./processed_spectrograms\e01472.npy
e01473,-1,./processed_spectrograms\e01473.npy
e01474,-1,./processed_spectrograms\e01474.npy
e01475,-1,./processed_spectrograms\e01475.npy
e01476,-1,./processed_spectrograms\e01476.npy
e01477,-1,./processed_spectrograms\e01477.npy
e01478,-1,./processed_spectrograms\e01478.npy
e01479,1,./processed_spectrograms\e01479.npy
e01480,-1,./processed_spectrograms\e01480.npy
e01481,-1,./processed_spectrograms\e01481.npy
e01482,-1,./processed_spectrograms\e01482.npy
e01483,1,./processed_spectrograms\e01483.npy
e01484,-1,./processed_spectrograms\e01484.npy
e01485,-1,./processed_spectrograms\e01485.npy
e01486,-1,./processed_spectrograms\e01486.npy
e01487,-1,./processed_spectrograms\e01487.npy
e01488,-1,./processed_spectrograms\e01488.npy
e01489,-1,./processed_spectrograms\e01489.npy
e01490,-1,./processed_spectrograms\e01490.npy
e01491,-1,./processed_spectrograms\e01491.npy
e01492,-1,./processed_spectrograms\e01492.npy
e01493,-1,./processed_spectrograms\e01493.npy
e01494,1,./processed_spectrograms\e01494.npy
e01495,-1,./processed_spectrograms\e01495.npy
e01496,-1,./processed_spectrograms\e01496.npy
e01497,-1,./processed_spectrograms\e01497.npy
e01498,-1,./processed_spectrograms\e01498.npy
e01499,-1,./processed_spectrograms\e01499.npy
e01500,-1,./processed_spectrograms\e01500.npy
e01501,-1,./processed_spectrograms\e01501.npy
e01502,1,./processed_spectrograms\e01502.npy
e01503,-1,./processed_spectrograms\e01503.npy
e01504,-1,./processed_spectrograms\e01504.npy
e01505,-1,./processed_spectrograms\e01505.npy
e01506,-1,./processed_spectrograms\e01506.npy
e01507,-1,./processed_spectrograms\e01507.npy
e01508,-1,./processed_spectrograms\e01508.npy
e01509,-1,./processed_spectrograms\e01509.npy
e01510,-1,./processed_spectrograms\e01510.npy
e01511,1,./processed_spectrograms\e01511.npy
e01512,-1,./processed_spectrograms\e01512.npy
e01513,-1,./processed_spectrograms\e01513.npy
e01514,-1,./processed_spectrograms\e01514.npy
e01515,-1,./processed_spectrograms\e01515.npy
e01516,-1,./processed_spectrograms\e01516.npy
e01517,-1,./processed_spectrograms\e01517.npy
e01518,-1,./processed_spectrograms\e01518.npy
e01519,-1,./processed_spectrograms\e01519.npy
e01520,-1,./processed_spectrograms\e01520.npy
e01521,-1,./processed_spectrograms\e01521.npy
e01522,-1,./processed_spectrograms\e01522.npy
e01523,-1,./processed_spectrograms\e01523.npy
e01524,-1,./processed_spectrograms\e01524.npy
e01525,-1,./processed_spectrograms\e01525.npy
e01526,-1,./processed_spectrograms\e01526.npy
e01527,-1,./processed_spectrograms\e01527.npy
e01528,-1,./processed_spectrograms\e01528.npy
e01529,1,./processed_spectrograms\e01529.npy
e01530,-1,./processed_spectrograms\e01530.npy
e01531,1,./processed_spectrograms\e01531.npy
e01532,-1,./processed_spectrograms\e01532.npy
e01533,-1,./processed_spectrograms\e01533.npy
e01534,-1,./processed_spectrograms\e01534.npy
e01535,-1,./processed_spectrograms\e01535.npy
e01536,-1,./processed_spectrograms\e01536.npy
e01537,-1,./processed_spectrograms\e01537.npy
e01538,-1,./processed_spectrograms\e01538.npy
e01539,-1,./processed_spectrograms\e01539.npy
e01540,-1,./processed_spectrograms\e01540.npy
e01541,-1,./processed_spectrograms\e01541.npy
e01542,-1,./processed_spectrograms\e01542.npy
e01543,-1,./processed_spectrograms\e01543.npy
e01544,-1,./processed_spectrograms\e01544.npy
e01545,-1,./processed_spectrograms\e01545.npy
e01546,-1,./processed_spectrograms\e01546.npy
e01547,-1,./processed_spectrograms\e01547.npy
e01548,-1,./processed_spectrograms\e01548.npy
e01549,-1,./processed_spectrograms\e01549.npy
e01550,-1,./processed_spectrograms\e01550.npy
e01551,-1,./processed_spectrograms\e01551.npy
e01552,-1,./processed_spectrograms\e01552.npy
e01553,-1,./processed_spectrograms\e01553.npy
e01554,-1,./processed_spectrograms\e01554.npy
e01555,-1,./processed_spectrograms\e01555.npy
e01556,-1,./processed_spectrograms\e01556.npy
e01557,-1,./processed_spectrograms\e01557.npy
e01558,-1,./processed_spectrograms\e01558.npy
e01559,1,./processed_spectrograms\e01559.npy
e01560,-1,./processed_spectrograms\e01560.npy
e01561,-1,./processed_spectrograms\e01561.npy
e01562,-1,./processed_spectrograms\e01562.npy
e01563,-1,./processed_spectrograms\e01563.npy
e01564,-1,./processed_spectrograms\e01564.npy
e01565,-1,./processed_spectrograms\e01565.npy
e01566,-1,./processed_spectrograms\e01566.npy
e01567,-1,./processed_spectrograms\e01567.npy
e01568,1,./processed_spectrograms\e01568.npy
e01569,-1,./processed_spectrograms\e01569.npy
e01570,-1,./processed_spectrograms\e01570.npy
e01571,-1,./processed_spectrograms\e01571.npy
e01572,1,./processed_spectrograms\e01572.npy
e01573,-1,./processed_spectrograms\e01573.npy
e01574,-1,./processed_spectrograms\e01574.npy
e01575,-1,./processed_spectrograms\e01575.npy
e01576,-1,./processed_spectrograms\e01576.npy
e01577,-1,./processed_spectrograms\e01577.npy
e01578,-1,./processed_spectrograms\e01578.npy
e01579,-1,./processed_spectrograms\e01579.npy
e01580,-1,./processed_spectrograms\e01580.npy
e01581,1,./processed_spectrograms\e01581.npy
e01582,-1,./processed_spectrograms\e01582.npy
e01583,-1,./processed_spectrograms\e01583.npy
e01584,-1,./processed_spectrograms\e01584.npy
e01585,-1,./processed_spectrograms\e01585.npy
e01586,-1,./processed_spectrograms\e01586.npy
e01587,-1,./processed_spectrograms\e01587.npy
e01588,-1,./processed_spectrograms\e01588.npy
e01589,-1,./processed_spectrograms\e01589.npy
e01590,-1,./processed_spectrograms\e01590.npy
e01591,-1,./processed_spectrograms\e01591.npy
e01592,-1,./processed_spectrograms\e01592.npy
e01593,-1,./processed_spectrograms\e01593.npy
e01594,-1,./processed_spectrograms\e01594.npy
e01595,-1,./processed_spectrograms\e01595.npy
e01596,-1,./processed_spectrograms\e01596.npy
e01597,-1,./processed_spectrograms\e01597.npy
e01598,-1,./processed_spectrograms\e01598.npy
e01599,-1,./processed_spectrograms\e01599.npy
e01600,-1,./processed_spectrograms\e01600.npy
e01601,1,./processed_spectrograms\e01601.npy
e01602,1,./processed_spectrograms\e01602.npy
e01603,-1,./processed_spectrograms\e01603.npy
e01604,-1,./processed_spectrograms\e01604.npy
e01605,1,./processed_spectrograms\e01605.npy
e01606,-1,./processed_spectrograms\e01606.npy
e01607,-1,./processed_spectrograms\e01607.npy
e01608,-1,./processed_spectrograms\e01608.npy
e01609,-1,./processed_spectrograms\e01609.npy
e01610,-1,./processed_spectrograms\e01610.npy
e01611,-1,./processed_spectrograms\e01611.npy
e01612,-1,./processed_spectrograms\e01612.npy
e01613,-1,./processed_spectrograms\e01613.npy
e01614,-1,./processed_spectrograms\e01614.npy
e01615,-1,./processed_spectrograms\e01615.npy
e01616,-1,./processed_spectrograms\e01616.npy
e01617,-1,./processed_spectrograms\e01617.npy
e01618,-1,./processed_spectrograms\e01618.npy
e01619,-1,./processed_spectrograms\e01619.npy
e01620,-1,./processed_spectrograms\e01620.npy
e01621,-1,./processed_spectrograms\e01621.npy
e01622,-1,./processed_spectrograms\e01622.npy
e01623,1,./processed_spectrograms\e01623.npy
e01624,-1,./processed_spectrograms\e01624.npy
e01625,-1,./processed_spectrograms\e01625.npy
e01626,-1,./processed_spectrograms\e01626.npy
e01627,-1,./processed_spectrograms\e01627.npy
e01628,-1,./processed_spectrograms\e01628.npy
e01629,-1,./processed_spectrograms\e01629.npy
e01630,-1,./processed_spectrograms\e01630.npy
e01631,-1,./processed_spectrograms\e01631.npy
e01632,-1,./processed_spectrograms\e01632.npy
e01633,-1,./processed_spectrograms\e01633.npy
e01634,-1,./processed_spectrograms\e01634.npy
e01635,-1,./processed_spectrograms\e01635.npy
e01636,-1,./processed_spectrograms\e01636.npy
e01637,1,./processed_spectrograms\e01637.npy
e01638,1,./processed_spectrograms\e01638.npy
e01639,-1,./processed_spectrograms\e01639.npy
e01640,-1,./processed_spectrograms\e01640.npy
e01641,-1,./processed_spectrograms\e01641.npy
e01642,-1,./processed_spectrograms\e01642.npy
e01643,-1,./processed_spectrograms\e01643.npy
e01644,-1,./processed_spectrograms\e01644.npy
e01645,-1,./processed_spectrograms\e01645.npy
e01646,-1,./processed_spectrograms\e01646.npy
e01647,-1,./processed_spectrograms\e01647.npy
e01648,-1,./processed_spectrograms\e01648.npy
e01649,-1,./processed_spectrograms\e01649.npy
e01650,-1,./processed_spectrograms\e01650.npy
e01651,1,./processed_spectrograms\e01651.npy
e01652,-1,./processed_spectrograms\e01652.npy
e01653,-1,./processed_spectrograms\e01653.npy
e01654,-1,./processed_spectrograms\e01654.npy
e01655,-1,./processed_spectrograms\e01655.npy
e01656,-1,./processed_spectrograms\e01656.npy
e01657,-1,./processed_spectrograms\e01657.npy
e01658,-1,./processed_spectrograms\e01658.npy
e01659,-1,./processed_spectrograms\e01659.npy
e01660,-1,./processed_spectrograms\e01660.npy
e01661,1,./processed_spectrograms\e01661.npy
e01662,-1,./processed_spectrograms\e01662.npy
e01663,-1,./processed_spectrograms\e01663.npy
e01664,-1,./processed_spectrograms\e01664.npy
e01665,1,./processed_spectrograms\e01665.npy
e01666,-1,./processed_spectrograms\e01666.npy
e01667,-1,./processed_spectrograms\e01667.npy
e01668,1,./processed_spectrograms\e01668.npy
e01669,-1,./processed_spectrograms\e01669.npy
e01670,-1,./processed_spectrograms\e01670.npy
e01671,-1,./processed_spectrograms\e01671.npy
e01672,-1,./processed_spectrograms\e01672.npy
e01673,-1,./processed_spectrograms\e01673.npy
e01674,-1,./processed_spectrograms\e01674.npy
e01675,-1,./processed_spectrograms\e01675.npy
e01676,-1,./processed_spectrograms\e01676.npy
e01677,-1,./processed_spectrograms\e01677.npy
e01678,-1,./processed_spectrograms\e01678.npy
e01679,-1,./processed_spectrograms\e01679.npy
e01680,-1,./processed_spectrograms\e01680.npy
e01681,-1,./processed_spectrograms\e01681.npy
e01682,-1,./processed_spectrograms\e01682.npy
e01683,-1,./processed_spectrograms\e01683.npy
e01684,1,./processed_spectrograms\e01684.npy
e01685,-1,./processed_spectrograms\e01685.npy
e01686,1,./processed_spectrograms\e01686.npy
e01687,-1,./processed_spectrograms\e01687.npy
e01688,-1,./processed_spectrograms\e01688.npy
e01689,1,./processed_spectrograms\e01689.npy
e01690,-1,./processed_spectrograms\e01690.npy
e01691,-1,./processed_spectrograms\e01691.npy
e01692,-1,./processed_spectrograms\e01692.npy
e01693,-1,./processed_spectrograms\e01693.npy
e01694,-1,./processed_spectrograms\e01694.npy
e01695,-1,./processed_spectrograms\e01695.npy
e01696,-1,./processed_spectrograms\e01696.npy
e01697,1,./processed_spectrograms\e01697.npy
e01698,-1,./processed_spectrograms\e01698.npy
e01699,-1,./processed_spectrograms\e01699.npy
e01700,-1,./processed_spectrograms\e01700.npy
e01701,-1,./processed_spectrograms\e01701.npy
e01702,-1,./processed_spectrograms\e01702.npy
e01703,-1,./processed_spectrograms\e01703.npy
e01704,-1,./processed_spectrograms\e01704.npy
e01705,-1,./processed_spectrograms\e01705.npy
e01706,-1,./processed_spectrograms\e01706.npy
e01707,-1,./processed_spectrograms\e01707.npy
e01708,-1,./processed_spectrograms\e01708.npy
e01709,-1,./processed_spectrograms\e01709.npy
e01710,-1,./processed_spectrograms\e01710.npy
e01711,1,./processed_spectrograms\e01711.npy
e01712,-1,./processed_spectrograms\e01712.npy
e01713,-1,./processed_spectrograms\e01713.npy
e01714,-1,./processed_spectrograms\e01714.npy
e01715,-1,./processed_spectrograms\e01715.npy
e01716,-1,./processed_spectrograms\e01716.npy
e01717,-1,./processed_spectrograms\e01717.npy
e01718,-1,./processed_spectrograms\e01718.npy
e01719,1,./processed_spectrograms\e01719.npy
e01720,-1,./processed_spectrograms\e01720.npy
e01721,-1,./processed_spectrograms\e01721.npy
e01722,-1,./processed_spectrograms\e01722.npy
e01723,-1,./processed_spectrograms\e01723.npy
e01724,-1,./processed_spectrograms\e01724.npy
e01725,-1,./processed_spectrograms\e01725.npy
e01726,-1,./processed_spectrograms\e01726.npy
e01727,-1,./processed_spectrograms\e01727.npy
e01728,-1,./processed_spectrograms\e01728.npy
e01729,-1,./processed_spectrograms\e01729.npy
e01730,-1,./processed_spectrograms\e01730.npy
e01731,-1,./processed_spectrograms\e01731.npy
e01732,1,./processed_spectrograms\e01732.npy
e01733,-1,./processed_spectrograms\e01733.npy
e01734,-1,./processed_spectrograms\e01734.npy
e01735,-1,./processed_spectrograms\e01735.npy
e01736,-1,./processed_spectrograms\e01736.npy
e01737,-1,./processed_spectrograms\e01737.npy
e01738,-1,./processed_spectrograms\e01738.npy
e01739,-1,./processed_spectrograms\e01739.npy
e01740,-1,./processed_spectrograms\e01740.npy
e01741,-1,./processed_spectrograms\e01741.npy
e01742,-1,./processed_spectrograms\e01742.npy
e01743,-1,./processed_spectrograms\e01743.npy
e01744,-1,./processed_spectrograms\e01744.npy
e01745,-1,./processed_spectrograms\e01745.npy
e01746,-1,./processed_spectrograms\e01746.npy
e01747,-1,./processed_spectrograms\e01747.npy
e01748,-1,./processed_spectrograms\e01748.npy
e01749,-1,./processed_spectrograms\e01749.npy
e01750,-1,./processed_spectrograms\e01750.npy
e01751,-1,./processed_spectrograms\e01751.npy
e01752,-1,./processed_spectrograms\e01752.npy
e01753,-1,./processed_spectrograms\e01753.npy
e01754,-1,./processed_spectrograms\e01754.npy
e01755,-1,./processed_spectrograms\e01755.npy
e01756,1,./processed_spectrograms\e01756.npy
e01757,-1,./processed_spectrograms\e01757.npy
e01758,-1,./processed_spectrograms\e01758.npy
e01759,-1,./processed_spectrograms\e01759.npy
e01760,-1,./processed_spectrograms\e01760.npy
e01761,-1,./processed_spectrograms\e01761.npy
e01762,-1,./processed_spectrograms\e01762.npy
e01763,-1,./processed_spectrograms\e01763.npy
e01764,-1,./processed_spectrograms\e01764.npy
e01765,-1,./processed_spectrograms\e01765.npy
e01766,1,./processed_spectrograms\e01766.npy
e01767,-1,./processed_spectrograms\e01767.npy
e01768,-1,./processed_spectrograms\e01768.npy
e01769,-1,./processed_spectrograms\e01769.npy
e01770,-1,./processed_spectrograms\e01770.npy
e01771,-1,./processed_spectrograms\e01771.npy
e01772,-1,./processed_spectrograms\e01772.npy
e01773,-1,./processed_spectrograms\e01773.npy
e01774,-1,./processed_spectrograms\e01774.npy
e01775,-1,./processed_spectrograms\e01775.npy
e01776,-1,./processed_spectrograms\e01776.npy
e01777,-1,./processed_spectrograms\e01777.npy
e01778,-1,./processed_spectrograms\e01778.npy
e01779,-1,./processed_spectrograms\e01779.npy
e01780,-1,./processed_spectrograms\e01780.npy
e01781,-1,./processed_spectrograms\e01781.npy
e01782,-1,./processed_spectrograms\e01782.npy
e01783,-1,./processed_spectrograms\e01783.npy
e01784,-1,./processed_spectrograms\e01784.npy
e01785,-1,./processed_spectrograms\e01785.npy
e01786,-1,./processed_spectrograms\e01786.npy
e01787,1,./processed_spectrograms\e01787.npy
e01788,-1,./processed_spectrograms\e01788.npy
e01789,-1,./processed_spectrograms\e01789.npy
e01790,-1,./processed_spectrograms\e01790.npy
e01791,1,./processed_spectrograms\e01791.npy
e01792,-1,./processed_spectrograms\e01792.npy
e01793,-1,./processed_spectrograms\e01793.npy
e01794,-1,./processed_spectrograms\e01794.npy
e01795,-1,./processed_spectrograms\e01795.npy
e01796,-1,./processed_spectrograms\e01796.npy
e01797,-1,./processed_spectrograms\e01797.npy
e01798,-1,./processed_spectrograms\e01798.npy
e01799,-1,./processed_spectrograms\e01799.npy
e01800,-1,./processed_spectrograms\e01800.npy
e01801,-1,./processed_spectrograms\e01801.npy
e01802,-1,./processed_spectrograms\e01802.npy
e01803,-1,./processed_spectrograms\e01803.npy
e01804,-1,./processed_spectrograms\e01804.npy
e01805,-1,./processed_spectrograms\e01805.npy
e01806,-1,./processed_spectrograms\e01806.npy
e01807,-1,./processed_spectrograms\e01807.npy
e01808,-1,./processed_spectrograms\e01808.npy
e01809,-1,./processed_spectrograms\e01809.npy
e01810,-1,./processed_spectrograms\e01810.npy
e01811,-1,./processed_spectrograms\e01811.npy
e01812,1,./processed_spectrograms\e01812.npy
e01813,-1,./processed_spectrograms\e01813.npy
e01814,-1,./processed_spectrograms\e01814.npy
e01815,-1,./processed_spectrograms\e01815.npy
e01816,-1,./processed_spectrograms\e01816.npy
e01817,-1,./processed_spectrograms\e01817.npy
e01818,-1,./processed_spectrograms\e01818.npy
e01819,-1,./processed_spectrograms\e01819.npy
e01820,-1,./processed_spectrograms\e01820.npy
e01821,-1,./processed_spectrograms\e01821.npy
e01822,-1,./processed_spectrograms\e01822.npy
e01823,-1,./processed_spectrograms\e01823.npy
e01824,1,./processed_spectrograms\e01824.npy
e01825,-1,./processed_spectrograms\e01825.npy
e01826,-1,./processed_spectrograms\e01826.npy
e01827,-1,./processed_spectrograms\e01827.npy
e01828,-1,./processed_spectrograms\e01828.npy
e01829,-1,./processed_spectrograms\e01829.npy
e01830,-1,./processed_spectrograms\e01830.npy
e01831,-1,./processed_spectrograms\e01831.npy
e01832,1,./processed_spectrograms\e01832.npy
e01833,-1,./processed_spectrograms\e01833.npy
e01834,-1,./processed_spectrograms\e01834.npy
e01835,-1,./processed_spectrograms\e01835.npy
e01836,-1,./processed_spectrograms\e01836.npy
e01837,-1,./processed_spectrograms\e01837.npy
e01838,-1,./processed_spectrograms\e01838.npy
e01839,-1,./processed_spectrograms\e01839.npy
e01840,-1,./processed_spectrograms\e01840.npy
e01841,-1,./processed_spectrograms\e01841.npy
e01842,-1,./processed_spectrograms\e01842.npy
e01843,-1,./processed_spectrograms\e01843.npy
e01844,-1,./processed_spectrograms\e01844.npy
e01845,-1,./processed_spectrograms\e01845.npy
e01846,1,./processed_spectrograms\e01846.npy
e01847,-1,./processed_spectrograms\e01847.npy
e01848,1,./processed_spectrograms\e01848.npy
e01849,-1,./processed_spectrograms\e01849.npy
e01850,-1,./processed_spectrograms\e01850.npy
e01851,-1,./processed_spectrograms\e01851.npy
e01852,-1,./processed_spectrograms\e01852.npy
e01853,-1,./processed_spectrograms\e01853.npy
e01854,-1,./processed_spectrograms\e01854.npy
e01855,1,./processed_spectrograms\e01855.npy
e01856,1,./processed_spectrograms\e01856.npy
e01857,1,./processed_spectrograms\e01857.npy
e01858,-1,./processed_spectrograms\e01858.npy
e01859,-1,./processed_spectrograms\e01859.npy
e01860,-1,./processed_spectrograms\e01860.npy
e01861,-1,./processed_spectrograms\e01861.npy
e01862,-1,./processed_spectrograms\e01862.npy
e01863,-1,./processed_spectrograms\e01863.npy
e01864,-1,./processed_spectrograms\e01864.npy
e01865,-1,./processed_spectrograms\e01865.npy
e01866,-1,./processed_spectrograms\e01866.npy
e01867,1,./processed_spectrograms\e01867.npy
e01868,-1,./processed_spectrograms\e01868.npy
e01869,1,./processed_spectrograms\e01869.npy
e01870,-1,./processed_spectrograms\e01870.npy
e01871,-1,./processed_spectrograms\e01871.npy
e01872,-1,./processed_spectrograms\e01872.npy
e01873,-1,./processed_spectrograms\e01873.npy
e01874,-1,./processed_spectrograms\e01874.npy
e01875,-1,./processed_spectrograms\e01875.npy
e01876,-1,./processed_spectrograms\e01876.npy
e01877,-1,./processed_spectrograms\e01877.npy
e01878,-1,./processed_spectrograms\e01878.npy
e01879,-1,./processed_spectrograms\e01879.npy
e01880,-1,./processed_spectrograms\e01880.npy
e01881,1,./processed_spectrograms\e01881.npy
e01882,-1,./processed_spectrograms\e01882.npy
e01883,-1,./processed_spectrograms\e01883.npy
e01884,-1,./processed_spectrograms\e01884.npy
e01885,-1,./processed_spectrograms\e01885.npy
e01886,-1,./processed_spectrograms\e01886.npy
e01887,-1,./processed_spectrograms\e01887.npy
e01888,-1,./processed_spectrograms\e01888.npy
e01889,-1,./processed_spectrograms\e01889.npy
e01890,-1,./processed_spectrograms\e01890.npy
e01891,-1,./processed_spectrograms\e01891.npy
e01892,-1,./processed_spectrograms\e01892.npy
e01893,-1,./processed_spectrograms\e01893.npy
e01894,-1,./processed_spectrograms\e01894.npy
e01895,-1,./processed_spectrograms\e01895.npy
e01896,-1,./processed_spectrograms\e01896.npy
e01897,-1,./processed_spectrograms\e01897.npy
e01898,-1,./processed_spectrograms\e01898.npy
e01899,-1,./processed_spectrograms\e01899.npy
e01900,-1,./processed_spectrograms\e01900.npy
e01901,-1,./processed_spectrograms\e01901.npy
e01902,-1,./processed_spectrograms\e01902.npy
e01903,-1,./processed_spectrograms\e01903.npy
e01904,-1,./processed_spectrograms\e01904.npy
e01905,-1,./processed_spectrograms\e01905.npy
e01906,-1,./processed_spectrograms\e01906.npy
e01907,-1,./processed_spectrograms\e01907.npy
e01908,-1,./processed_spectrograms\e01908.npy
e01909,-1,./processed_spectrograms\e01909.npy
e01910,-1,./processed_spectrograms\e01910.npy
e01911,-1,./processed_spectrograms\e01911.npy
e01912,-1,./processed_spectrograms\e01912.npy
e01913,-1,./processed_spectrograms\e01913.npy
e01914,-1,./processed_spectrograms\e01914.npy
e01915,-1,./processed_spectrograms\e01915.npy
e01916,-1,./processed_spectrograms\e01916.npy
e01917,1,./processed_spectrograms\e01917.npy
e01918,-1,./processed_spectrograms\e01918.npy
e01919,-1,./processed_spectrograms\e01919.npy
e01920,-1,./processed_spectrograms\e01920.npy
e01921,-1,./processed_spectrograms\e01921.npy
e01922,1,./processed_spectrograms\e01922.npy
e01923,-1,./processed_spectrograms\e01923.npy
e01924,-1,./processed_spectrograms\e01924.npy
e01925,-1,./processed_spectrograms\e01925.npy
e01926,-1,./processed_spectrograms\e01926.npy
e01927,-1,./processed_spectrograms\e01927.npy
e01928,-1,./processed_spectrograms\e01928.npy
e01929,1,./processed_spectrograms\e01929.npy
e01930,-1,./processed_spectrograms\e01930.npy
e01931,-1,./processed_spectrograms\e01931.npy
e01932,-1,./processed_spectrograms\e01932.npy
e01933,-1,./processed_spectrograms\e01933.npy
e01934,-1,./processed_spectrograms\e01934.npy
e01935,-1,./processed_spectrograms\e01935.npy
e01936,-1,./processed_spectrograms\e01936.npy
e01937,-1,./processed_spectrograms\e01937.npy
e01938,-1,./processed_spectrograms\e01938.npy
e01939,-1,./processed_spectrograms\e01939.npy
e01940,-1,./processed_spectrograms\e01940.npy
e01941,-1,./processed_spectrograms\e01941.npy
e01942,-1,./processed_spectrograms\e01942.npy
e01943,-1,./processed_spectrograms\e01943.npy
e01944,-1,./processed_spectrograms\e01944.npy
e01945,-1,./processed_spectrograms\e01945.npy
e01946,-1,./processed_spectrograms\e01946.npy
e01947,-1,./processed_spectrograms\e01947.npy
e01948,-1,./processed_spectrograms\e01948.npy
e01949,-1,./processed_spectrograms\e01949.npy
e01950,-1,./processed_spectrograms\e01950.npy
e01951,-1,./processed_spectrograms\e01951.npy
e01952,-1,./processed_spectrograms\e01952.npy
